item_number, item_title, payment_method, postal_code, shipping_method, sales_price, selling_state, best_offer, bin_available, start_time, end_time, listing_type, returns_accepted, condition, top_rated, seller, feedback_percentage, feedback_score, description
303387135102,BREVILLE THE HOT WOK STAINLESS STEEL BEW600XL,PayPal,973**,Free,103.99,EndedWithoutSales,true,false,2019-12-03T22:32:33.000Z,2019-12-03T00:25:22.000Z,FixedPrice,false,1000,false,rytho25,95,18,1471
184068126067,Park DoongE Test one,PayPal,00000,Free,100.0,EndedWithoutSales,false,false,2019-12-03T21:13:41.000Z,2019-12-03T09:24:37.000Z,FixedPrice,true,1000,false,supsy5253_vqn57t6f3x,100,36,2577
333422363517,Wallet Caviar On Chain WOC Double Zip Chain Shoulder Bag Black,PayPal,00000,Flat,50.0,EndedWithoutSales,true,false,2019-12-03T20:37:33.000Z,2019-12-03T08:59:48.000Z,FixedPrice,false,1000,false,wanduan_0,100,1,378
333422339367,Dewalt DCD771C2R 20V MAX Cordless Lithium-Ion 1/2 in. Compact Drill Driver,PayPal,630**,Calculated,869.0,EndedWithoutSales,true,false,2019-12-03T20:22:34.000Z,2019-12-03T08:24:08.000Z,FixedPrice,false,1000,false,lo6192,100,1,135
352876442248,Wallet-On-Chan CC Timeless Crossbody Bag Black Caviar Gold-,PayPal,00000,Flat,50.0,EndedWithoutSales,true,false,2019-12-03T18:46:14.000Z,2019-12-03T07:02:19.000Z,FixedPrice,false,1000,false,sunwun-0,100,1,364
372861419798,Hotel Spa 11 Solid Brass Adjustable Shower Extension Arm with Lock Joints US,PayPal,00000,Free,18.39,EndedWithoutSales,false,false,2019-12-03T17:39:51.000Z,2019-12-03T07:27:04.000Z,FixedPrice,true,1000,false,azone-cctv,100,1,43427
283696073583,Bloomingville A75116282 Grey Plush Moon Shaped Pillow with Eyelashes,PayPal,00000,Free,20.0,EndedWithoutSales,false,false,2019-12-03T16:44:43.000Z,2019-12-03T06:10:34.000Z,FixedPrice,false,1000,false,NA,NA,NA,NA
352876327376,High Gloss Coffee Table Living Room Furniture!,PayPal,170**,Free,45.0,EndedWithoutSales,true,false,2019-12-03T16:30:43.000Z,2019-12-03T04:54:07.000Z,FixedPrice,false,1000,false,vibesbychris,,0,65
233421986281,Cute Baby Yoda T-shirt Mandalorian Star Wars Fan Gift Mens Hoodies Tops Xmas,PayPal,00000,Free,22.38,EndedWithoutSales,false,false,2019-12-03T14:37:08.000Z,2019-12-03T04:14:27.000Z,FixedPrice,false,1000,false,carmine_clothing,,0,1
233421986281,Cute Baby Yoda T-shirt Mandalorian Star Wars Fan Gift Mens Hoodies Tops Xmas,PayPal,00000,Free,22.38,EndedWithoutSales,false,false,2019-12-03T14:37:08.000Z,2019-12-03T04:14:27.000Z,FixedPrice,false,1000,false,carmine_clothing,,0,1
233421986281,Cute Baby Yoda T-shirt Mandalorian Star Wars Fan Gift Mens Hoodies Tops Xmas,PayPal,00000,Free,22.38,EndedWithoutSales,false,false,2019-12-03T14:37:08.000Z,2019-12-03T04:14:27.000Z,FixedPrice,false,1000,false,carmine_clothing,,0,1
233421986281,Cute Baby Yoda T-shirt Mandalorian Star Wars Fan Gift Mens Hoodies Tops Xmas,PayPal,00000,Free,22.38,EndedWithoutSales,false,false,2019-12-03T14:37:08.000Z,2019-12-03T04:14:27.000Z,FixedPrice,false,1000,false,carmine_clothing,,0,1
233421986281,Cute Baby Yoda T-shirt Mandalorian Star Wars Fan Gift Mens Hoodies Tops Xmas,PayPal,00000,Free,22.38,EndedWithoutSales,false,false,2019-12-03T14:37:08.000Z,2019-12-03T04:14:27.000Z,FixedPrice,false,1000,false,carmine_clothing,,0,1
233421986281,Cute Baby Yoda T-shirt Mandalorian Star Wars Fan Gift Mens Hoodies Tops Xmas,PayPal,00000,Free,22.38,EndedWithoutSales,false,false,2019-12-03T14:37:08.000Z,2019-12-03T04:14:27.000Z,FixedPrice,false,1000,false,carmine_clothing,,0,1
233421978248,Cute Baby Yoda T-shirt Mandalorian Star Wars Fan Gift Mens Hoodies Tops Xmas,PayPal,00000,Free,22.38,EndedWithoutSales,false,false,2019-12-03T14:23:56.000Z,2019-12-03T04:13:59.000Z,FixedPrice,false,1000,false,carmine_clothing,,0,2
233421978248,Cute Baby Yoda T-shirt Mandalorian Star Wars Fan Gift Mens Hoodies Tops Xmas,PayPal,00000,Free,22.38,EndedWithoutSales,false,false,2019-12-03T14:23:56.000Z,2019-12-03T04:13:59.000Z,FixedPrice,false,1000,false,carmine_clothing,,0,2
233421978248,Cute Baby Yoda T-shirt Mandalorian Star Wars Fan Gift Mens Hoodies Tops Xmas,PayPal,00000,Free,22.38,EndedWithoutSales,false,false,2019-12-03T14:23:56.000Z,2019-12-03T04:13:59.000Z,FixedPrice,false,1000,false,carmine_clothing,,0,2
233421978248,Cute Baby Yoda T-shirt Mandalorian Star Wars Fan Gift Mens Hoodies Tops Xmas,PayPal,00000,Free,22.38,EndedWithoutSales,false,false,2019-12-03T14:23:56.000Z,2019-12-03T04:13:59.000Z,FixedPrice,false,1000,false,carmine_clothing,,0,2
233421978248,Cute Baby Yoda T-shirt Mandalorian Star Wars Fan Gift Mens Hoodies Tops Xmas,PayPal,00000,Free,22.38,EndedWithoutSales,false,false,2019-12-03T14:23:56.000Z,2019-12-03T04:13:59.000Z,FixedPrice,false,1000,false,carmine_clothing,,0,2
233421978248,Cute Baby Yoda T-shirt Mandalorian Star Wars Fan Gift Mens Hoodies Tops Xmas,PayPal,00000,Free,22.38,EndedWithoutSales,false,false,2019-12-03T14:23:56.000Z,2019-12-03T04:13:59.000Z,FixedPrice,false,1000,false,carmine_clothing,,0,2
352876157317,DEWALT 7-Tool 20-volt Max Power Tool Combo Kit (Charger & Rolling case Included),PayPal,301**,Calculated,600.0,EndedWithoutSales,true,false,2019-12-03T12:52:42.000Z,2019-12-03T03:27:24.000Z,FixedPrice,false,1000,false,trybuyingeasy,,0,148
202840914997,DAYBETTER Led Strip Lights 32.8ft 10m with 44 Keys IR Remote and 12V Power Color,PayPal,927**,Free,39.99,EndedWithoutSales,false,false,2019-12-03T11:41:08.000Z,2019-12-03T05:05:28.000Z,FixedPrice,false,1000,false,maldre.fok6e,,17,147
293359734721,Culinary Concepts Polished Silver Aluminium Elephant Wine Cooler 40cm,PayPal,00000,Flat,295.94,EndedWithoutSales,true,false,2019-12-03T11:00:02.000Z,2019-12-03T11:09:08.000Z,FixedPrice,true,1000,false,salveoltd,99.8,163642,20893
283697748814,Helion HLNA0372  Criterion Nut Nylock M4x0.7x7mm Black Zinc 4pc,PayPal,685**,Free,9.04,EndedWithoutSales,false,false,2019-12-03T10:59:47.000Z,2019-12-03T11:05:37.000Z,FixedPrice,true,1000,false,hobbytown,99.5,54808,15645
352876648649,Pottery Barn Kids Sailcloth TWO Panels Curtains Pocket Pole 44 x 84 Green,PayPal,125**,Flat,22.99,EndedWithoutSales,true,false,2019-12-03T10:55:23.000Z,2019-12-03T10:56:50.000Z,StoreInventory,false,1000,false,casseck_0,100,98,96
